O*NET-SOC Code,Element ID,Element Name,Scale ID,Data Value,Title
11-3021.00,2.B.1.e,Instructing,IM,3.12,Computer and Information Systems Managers
11-3021.00,2.B.1.f,Service Orientation,IM,2.88,Computer and Information Systems Managers
11-3021.00,2.B.2.i,Complex Problem Solving,IM,3.75,Computer and Information Systems Managers
11-3021.00,2.B.3.a,Operations Analysis,IM,3.12,Computer and Information Systems Managers
11-3021.00,2.B.3.b,Technology Design,IM,2.50,Computer and Information Systems Managers
11-3021.00,2.B.3.c,Equipment Selection,IM,1.88,Computer and Information Systems Managers
11-3021.00,2.B.3.d,Installation,IM,1.00,Computer and Information Systems Managers
11-3021.00,2.B.3.e,Programming,IM,2.75,Computer and Information Systems Managers
11-3021.00,2.B.3.g,Operations Monitoring,IM,2.88,Computer and Information Systems Managers
11-3021.00,2.B.3.h,Operation and Control,IM,2.00,Computer and Information Systems Managers
11-3021.00,2.B.3.j,Equipment Maintenance,IM,1.38,Computer and Information Systems Managers
11-3021.00,2.B.3.k,Troubleshooting,IM,2.50,Computer and Information Systems Managers
11-3021.00,2.B.3.l,Repairing,IM,1.50,Computer and Information Systems Managers
11-3021.00,2.B.3.m,Quality Control Analysis,IM,2.75,Computer and Information Systems Managers
11-3021.00,2.B.4.e,Judgment and Decision Making,IM,3.88,Computer and Information Systems Managers
11-3021.00,2.B.4.g,Systems Analysis,IM,3.62,Computer and Information Systems Managers
11-3021.00,2.B.4.h,Systems Evaluation,IM,3.62,Computer and Information Systems Managers
11-3021.00,2.B.5.a,Time Management,IM,3.38,Computer and Information Systems Managers
11-3021.00,2.B.5.b,Management of Financial Resources,IM,3.00,Computer and Information Systems Managers
11-3021.00,2.B.5.c,Management of Material Resources,IM,2.75,Computer and Information Systems Managers
11-3021.00,2.B.5.d,Management of Personnel Resources,IM,3.62,Computer and Information Systems Managers
11-3031.00,2.A.1.a,Reading Comprehension,IM,4.00,Financial Managers
11-3031.00,2.A.1.b,Active Listening,IM,4.00,Financial Managers
11-3031.00,2.A.1.c,Writing,IM,3.75,Financial Managers
11-3031.00,2.A.1.d,Speaking,IM,4.00,Financial Managers
11-3031.00,2.A.1.e,Mathematics,IM,3.50,Financial Managers
11-3031.00,2.A.1.f,Science,IM,1.25,Financial Managers
11-3031.00,2.A.2.a,Critical Thinking,IM,4.00,Financial Managers
11-3031.00,2.A.2.b,Active Learning,IM,3.50,Financial Managers
11-3031.00,2.A.2.c,Learning Strategies,IM,3.00,Financial Managers
11-3031.00,2.A.2.d,Monitoring,IM,3.75,Financial Managers
11-3031.00,2.B.1.a,Social Perceptiveness,IM,3.62,Financial Managers
11-3031.00,2.B.1.b,Coordination,IM,3.62,Financial Managers
11-3031.00,2.B.1.c,Persuasion,IM,3.38,Financial Managers
11-3031.00,2.B.1.d,Negotiation,IM,3.12,Financial Managers
11-3031.00,2.B.1.e,Instructing,IM,2.88,Financial Managers
11-3031.00,2.B.1.f,Service Orientation,IM,3.62,Financial Managers
11-3031.00,2.B.2.i,Complex Problem Solving,IM,3.62,Financial Managers
11-3031.00,2.B.3.a,Operations Analysis,IM,1.75,Financial Managers
11-3031.00,2.B.3.b,Technology Design,IM,1.62,Financial Managers
11-3031.00,2.B.3.c,Equipment Selection,IM,1.25,Financial Managers
11-3031.00,2.B.3.d,Installation,IM,1.00,Financial Managers
11-3031.00,2.B.3.e,Programming,IM,1.88,Financial Managers
11-3031.00,2.B.3.g,Operations Monitoring,IM,1.88,Financial Managers
11-3031.00,2.B.3.h,Operation and Control,IM,1.12,Financial Managers
11-3031.00,2.B.3.j,Equipment Maintenance,IM,1.00,Financial Managers
11-3031.00,2.B.3.k,Troubleshooting,IM,1.25,Financial Managers
11-3031.00,2.B.3.l,Repairing,IM,1.00,Financial Managers
11-3031.00,2.B.3.m,Quality Control Analysis,IM,1.88,Financial Managers
11-3031.00,2.B.4.e,Judgment and Decision Making,IM,3.62,Financial Managers
11-3031.00,2.B.4.g,Systems Analysis,IM,3.00,Financial Managers
11-3031.00,2.B.4.h,Systems Evaluation,IM,3.00,Financial Managers
11-3031.00,2.B.5.a,Time Management,IM,3.62,Financial Managers
11-3031.00,2.B.5.b,Management of Financial Resources,IM,3.12,Financial Managers
11-3031.00,2.B.5.c,Management of Material Resources,IM,2.38,Financial Managers
11-3031.00,2.B.5.d,Management of Personnel Resources,IM,3.62,Financial Managers
11-3031.01,2.A.1.a,Reading Comprehension,IM,4.12,Treasurers and Controllers
11-3031.01,2.A.1.b,Active Listening,IM,3.88,Treasurers and Controllers
11-3031.01,2.A.1.c,Writing,IM,3.62,Treasurers and Controllers
11-3031.01,2.A.1.d,Speaking,IM,4.00,Treasurers and Controllers
11-3031.01,2.A.1.e,Mathematics,IM,3.75,Treasurers and Controllers
11-3031.01,2.A.1.f,Science,IM,1.25,Treasurers and Controllers
11-3031.01,2.A.2.a,Critical Thinking,IM,4.12,Treasurers and Controllers
11-3031.01,2.A.2.b,Active Learning,IM,3.62,Treasurers and Controllers
11-3031.01,2.A.2.c,Learning Strategies,IM,3.00,Treasurers and Controllers
11-3031.01,2.A.2.d,Monitoring,IM,3.88,Treasurers and Controllers
11-3031.01,2.B.1.a,Social Perceptiveness,IM,3.12,Treasurers and Controllers
11-3031.01,2.B.1.b,Coordination,IM,3.38,Treasurers and Controllers
11-3031.01,2.B.1.c,Persuasion,IM,3.00,Treasurers and Controllers
11-3031.01,2.B.1.d,Negotiation,IM,3.12,Treasurers and Controllers
11-3031.01,2.B.1.e,Instructing,IM,2.88,Treasurers and Controllers
11-3031.01,2.B.1.f,Service Orientation,IM,2.75,Treasurers and Controllers
11-3031.01,2.B.2.i,Complex Problem Solving,IM,4.12,Treasurers and Controllers
11-3031.01,2.B.3.a,Operations Analysis,IM,2.62,Treasurers and Controllers
11-3031.01,2.B.3.b,Technology Design,IM,1.62,Treasurers and Controllers
11-3031.01,2.B.3.c,Equipment Selection,IM,1.00,Treasurers and Controllers
11-3031.01,2.B.3.d,Installation,IM,1.00,Treasurers and Controllers
11-3031.01,2.B.3.e,Programming,IM,1.62,Treasurers and Controllers
11-3031.01,2.B.3.g,Operations Monitoring,IM,1.88,Treasurers and Controllers
11-3031.01,2.B.3.h,Operation and Control,IM,1.12,Treasurers and Controllers
11-3031.01,2.B.3.j,Equipment Maintenance,IM,1.00,Treasurers and Controllers
11-3031.01,2.B.3.k,Troubleshooting,IM,1.00,Treasurers and Controllers
11-3031.01,2.B.3.l,Repairing,IM,1.00,Treasurers and Controllers
11-3031.01,2.B.3.m,Quality Control Analysis,IM,1.88,Treasurers and Controllers
11-3031.01,2.B.4.e,Judgment and Decision Making,IM,4.12,Treasurers and Controllers
11-3031.01,2.B.4.g,Systems Analysis,IM,3.25,Treasurers and Controllers
11-3031.01,2.B.4.h,Systems Evaluation,IM,3.62,Treasurers and Controllers
11-3031.01,2.B.5.a,Time Management,IM,3.38,Treasurers and Controllers
11-3031.01,2.B.5.b,Management of Financial Resources,IM,4.00,Treasurers and Controllers
11-3031.01,2.B.5.c,Management of Material Resources,IM,2.75,Treasurers and Controllers
11-3031.01,2.B.5.d,Management of Personnel Resources,IM,3.12,Treasurers and Controllers
11-3031.03,2.A.1.a,Reading Comprehension,IM,4.00,Investment Fund Managers
11-3031.03,2.A.1.b,Active Listening,IM,4.00,Investment Fund Managers
11-3031.03,2.A.1.c,Writing,IM,3.62,Investment Fund Managers
11-3031.03,2.A.1.d,Speaking,IM,3.88,Investment Fund Managers
11-3031.03,2.A.1.e,Mathematics,IM,3.38,Investment Fund Managers
11-3031.03,2.A.1.f,Science,IM,1.00,Investment Fund Managers
11-3031.03,2.A.2.a,Critical Thinking,IM,4.00,Investment Fund Managers
11-3031.03,2.A.2.b,Active Learning,IM,3.75,Investment Fund Managers
11-3031.03,2.A.2.c,Learning Strategies,IM,2.88,Investment Fund Managers
11-3031.03,2.A.2.d,Monitoring,IM,3.50,Investment Fund Managers
11-3031.03,2.B.1.a,Social Perceptiveness,IM,3.00,Investment Fund Managers
11-3031.03,2.B.1.b,Coordination,IM,3.12,Investment Fund Managers
11-3031.03,2.B.1.c,Persuasion,IM,3.12,Investment Fund Managers
11-3031.03,2.B.1.d,Negotiation,IM,3.00,Investment Fund Managers
11-3031.03,2.B.1.e,Instructing,IM,3.00,Investment Fund Managers
11-3031.03,2.B.1.f,Service Orientation,IM,2.88,Investment Fund Managers
11-3031.03,2.B.2.i,Complex Problem Solving,IM,3.75,Investment Fund Managers
11-3031.03,2.B.3.a,Operations Analysis,IM,2.00,Investment Fund Managers
11-3031.03,2.B.3.b,Technology Design,IM,1.88,Investment Fund Managers
11-3031.03,2.B.3.c,Equipment Selection,IM,1.00,Investment Fund Managers
11-3031.03,2.B.3.d,Installation,IM,1.00,Investment Fund Managers
11-3031.03,2.B.3.e,Programming,IM,1.75,Investment Fund Managers
11-3031.03,2.B.3.g,Operations Monitoring,IM,1.88,Investment Fund Managers
11-3031.03,2.B.3.h,Operation and Control,IM,1.00,Investment Fund Managers
11-3031.03,2.B.3.j,Equipment Maintenance,IM,1.00,Investment Fund Managers
11-3031.03,2.B.3.k,Troubleshooting,IM,1.00,Investment Fund Managers
11-3031.03,2.B.3.l,Repairing,IM,1.00,Investment Fund Managers
11-3031.03,2.B.3.m,Quality Control Analysis,IM,1.50,Investment Fund Managers
11-3031.03,2.B.4.e,Judgment and Decision Making,IM,3.88,Investment Fund Managers
11-3031.03,2.B.4.g,Systems Analysis,IM,3.38,Investment Fund Managers
11-3031.03,2.B.4.h,Systems Evaluation,IM,3.25,Investment Fund Managers
11-3031.03,2.B.5.a,Time Management,IM,3.25,Investment Fund Managers
11-3031.03,2.B.5.b,Management of Financial Resources,IM,2.75,Investment Fund Managers
11-3031.03,2.B.5.c,Management of Material Resources,IM,2.25,Investment Fund Managers
11-3031.03,2.B.5.d,Management of Personnel Resources,IM,2.88,Investment Fund Managers
11-3051.00,2.A.1.a,Reading Comprehension,IM,3.88,Industrial Production Managers
11-3051.00,2.A.1.b,Active Listening,IM,3.88,Industrial Production Managers
11-3051.00,2.A.1.c,Writing,IM,3.38,Industrial Production Managers
11-3051.00,2.A.1.d,Speaking,IM,4.00,Industrial Production Managers
11-3051.00,2.A.1.e,Mathematics,IM,3.38,Industrial Production Managers
11-3051.00,2.A.1.f,Science,IM,1.62,Industrial Production Managers
11-3051.00,2.A.2.a,Critical Thinking,IM,4.00,Industrial Production Managers
11-3051.00,2.A.2.b,Active Learning,IM,3.62,Industrial Production Managers
11-3051.00,2.A.2.c,Learning Strategies,IM,3.75,Industrial Production Managers
11-3051.00,2.A.2.d,Monitoring,IM,4.00,Industrial Production Managers
11-3051.00,2.B.1.a,Social Perceptiveness,IM,3.50,Industrial Production Managers
11-3051.00,2.B.1.b,Coordination,IM,4.00,Industrial Production Managers
11-3051.00,2.B.1.c,Persuasion,IM,3.12,Industrial Production Managers
11-3051.00,2.B.1.d,Negotiation,IM,3.25,Industrial Production Managers
11-3051.00,2.B.1.e,Instructing,IM,3.12,Industrial Production Managers
11-3051.00,2.B.1.f,Service Orientation,IM,3.00,Industrial Production Managers
11-3051.00,2.B.2.i,Complex Problem Solving,IM,3.62,Industrial Production Managers
11-3051.00,2.B.3.a,Operations Analysis,IM,2.88,Industrial Production Managers
11-3051.00,2.B.3.b,Technology Design,IM,1.62,Industrial Production Managers
11-3051.00,2.B.3.c,Equipment Selection,IM,2.12,Industrial Production Managers
11-3051.00,2.B.3.d,Installation,IM,1.00,Industrial Production Managers
11-3051.00,2.B.3.e,Programming,IM,1.62,Industrial Production Managers
11-3051.00,2.B.3.g,Operations Monitoring,IM,3.12,Industrial Production Managers
11-3051.00,2.B.3.h,Operation and Control,IM,2.75,Industrial Production Managers
11-3051.00,2.B.3.j,Equipment Maintenance,IM,2.00,Industrial Production Managers
11-3051.00,2.B.3.k,Troubleshooting,IM,2.25,Industrial Production Managers
11-3051.00,2.B.3.l,Repairing,IM,2.12,Industrial Production Managers
11-3051.00,2.B.3.m,Quality Control Analysis,IM,3.12,Industrial Production Managers
11-3051.00,2.B.4.e,Judgment and Decision Making,IM,4.00,Industrial Production Managers
11-3051.00,2.B.4.g,Systems Analysis,IM,3.75,Industrial Production Managers
11-3051.00,2.B.4.h,Systems Evaluation,IM,3.38,Industrial Production Managers
11-3051.00,2.B.5.a,Time Management,IM,3.88,Industrial Production Managers
11-3051.00,2.B.5.b,Management of Financial Resources,IM,3.38,Industrial Production Managers
11-3051.00,2.B.5.c,Management of Material Resources,IM,3.25,Industrial Production Managers
11-3051.00,2.B.5.d,Management of Personnel Resources,IM,3.88,Industrial Production Managers
11-3051.01,2.A.1.a,Reading Comprehension,IM,4.00,Quality Control Systems Managers
11-3051.01,2.A.1.b,Active Listening,IM,3.88,Quality Control Systems Managers
11-3051.01,2.A.1.c,Writing,IM,3.88,Quality Control Systems Managers
11-3051.01,2.A.1.d,Speaking,IM,3.88,Quality Control Systems Managers
11-3051.01,2.A.1.e,Mathematics,IM,3.12,Quality Control Systems Managers
11-3051.01,2.A.1.f,Science,IM,2.25,Quality Control Systems Managers
11-3051.01,2.A.2.a,Critical Thinking,IM,3.75,Quality Control Systems Managers
11-3051.01,2.A.2.b,Active Learning,IM,3.62,Quality Control Systems Managers
11-3051.01,2.A.2.c,Learning Strategies,IM,3.12,Quality Control Systems Managers
11-3051.01,2.A.2.d,Monitoring,IM,3.88,Quality Control Systems Managers
11-3051.01,2.B.1.a,Social Perceptiveness,IM,3.25,Quality Control Systems Managers
11-3051.01,2.B.1.b,Coordination,IM,3.75,Quality Control Systems Managers
11-3051.01,2.B.1.c,Persuasion,IM,3.25,Quality Control Systems Managers
11-3051.01,2.B.1.d,Negotiation,IM,3.00,Quality Control Systems Managers
11-3051.01,2.B.1.e,Instructing,IM,3.25,Quality Control Systems Managers
11-3051.01,2.B.1.f,Service Orientation,IM,3.00,Quality Control Systems Managers
11-3051.01,2.B.2.i,Complex Problem Solving,IM,3.75,Quality Control Systems Managers
11-3051.01,2.B.3.a,Operations Analysis,IM,2.75,Quality Control Systems Managers
11-3051.01,2.B.3.b,Technology Design,IM,2.12,Quality Control Systems Managers
11-3051.01,2.B.3.c,Equipment Selection,IM,2.00,Quality Control Systems Managers
11-3051.01,2.B.3.d,Installation,IM,1.00,Quality Control Systems Managers
11-3051.01,2.B.3.e,Programming,IM,1.88,Quality Control Systems Managers
11-3051.01,2.B.3.g,Operations Monitoring,IM,3.25,Quality Control Systems Managers
11-3051.01,2.B.3.h,Operation and Control,IM,2.88,Quality Control Systems Managers
11-3051.01,2.B.3.j,Equipment Maintenance,IM,1.88,Quality Control Systems Managers
11-3051.01,2.B.3.k,Troubleshooting,IM,2.75,Quality Control Systems Managers
11-3051.01,2.B.3.l,Repairing,IM,1.75,Quality Control Systems Managers
11-3051.01,2.B.3.m,Quality Control Analysis,IM,4.00,Quality Control Systems Managers
11-3051.01,2.B.4.e,Judgment and Decision Making,IM,4.00,Quality Control Systems Managers
11-3051.01,2.B.4.g,Systems Analysis,IM,3.62,Quality Control Systems Managers
11-3051.01,2.B.4.h,Systems Evaluation,IM,3.75,Quality Control Systems Managers
11-3051.01,2.B.5.a,Time Management,IM,3.50,Quality Control Systems Managers
11-3051.01,2.B.5.b,Management of Financial Resources,IM,2.75,Quality Control Systems Managers
11-3051.01,2.B.5.c,Management of Material Resources,IM,2.75,Quality Control Systems Managers
11-3051.01,2.B.5.d,Management of Personnel Resources,IM,3.25,Quality Control Systems Managers
11-3051.02,2.A.1.a,Reading Comprehension,IM,3.88,Geothermal Production Managers
11-3051.02,2.A.1.b,Active Listening,IM,3.62,Geothermal Production Managers
11-3051.02,2.A.1.c,Writing,IM,3.62,Geothermal Production Managers
11-3051.02,2.A.1.d,Speaking,IM,3.88,Geothermal Production Managers
11-3051.02,2.A.1.e,Mathematics,IM,3.25,Geothermal Production Managers
11-3051.02,2.A.1.f,Science,IM,2.38,Geothermal Production Managers
11-3051.02,2.A.2.a,Critical Thinking,IM,4.00,Geothermal Production Managers
11-3051.02,2.A.2.b,Active Learning,IM,3.50,Geothermal Production Managers
11-3051.02,2.A.2.c,Learning Strategies,IM,3.25,Geothermal Production Managers
11-3051.02,2.A.2.d,Monitoring,IM,3.88,Geothermal Production Managers
11-3051.02,2.B.1.a,Social Perceptiveness,IM,3.50,Geothermal Production Managers
11-3051.02,2.B.1.b,Coordination,IM,3.75,Geothermal Production Managers
11-3051.02,2.B.1.c,Persuasion,IM,3.00,Geothermal Production Managers
11-3051.02,2.B.1.d,Negotiation,IM,3.00,Geothermal Production Managers
11-3051.02,2.B.1.e,Instructing,IM,3.25,Geothermal Production Managers
11-3051.02,2.B.1.f,Service Orientation,IM,2.88,Geothermal Production Managers
11-3051.02,2.B.2.i,Complex Problem Solving,IM,3.62,Geothermal Production Managers
11-3051.02,2.B.3.a,Operations Analysis,IM,2.00,Geothermal Production Managers
11-3051.02,2.B.3.b,Technology Design,IM,2.00,Geothermal Production Managers
11-3051.02,2.B.3.c,Equipment Selection,IM,2.25,Geothermal Production Managers
11-3051.02,2.B.3.d,Installation,IM,1.00,Geothermal Production Managers
11-3051.02,2.B.3.e,Programming,IM,1.88,Geothermal Production Managers
11-3051.02,2.B.3.g,Operations Monitoring,IM,3.25,Geothermal Production Managers
11-3051.02,2.B.3.h,Operation and Control,IM,2.88,Geothermal Production Managers
11-3051.02,2.B.3.j,Equipment Maintenance,IM,2.50,Geothermal Production Managers
11-3051.02,2.B.3.k,Troubleshooting,IM,2.88,Geothermal Production Managers
11-3051.02,2.B.3.l,Repairing,IM,2.75,Geothermal Production Managers
11-3051.02,2.B.3.m,Quality Control Analysis,IM,3.12,Geothermal Production Managers
11-3051.02,2.B.4.e,Judgment and Decision Making,IM,3.75,Geothermal Production Managers
11-3051.02,2.B.4.g,Systems Analysis,IM,3.25,Geothermal Production Managers
11-3051.02,2.B.4.h,Systems Evaluation,IM,3.25,Geothermal Production Managers
11-3051.02,2.B.5.a,Time Management,IM,3.62,Geothermal Production Managers
11-3051.02,2.B.5.b,Management of Financial Resources,IM,3.25,Geothermal Production Managers
11-3051.02,2.B.5.c,Management of Material Resources,IM,3.12,Geothermal Production Managers
11-3051.02,2.B.5.d,Management of Personnel Resources,IM,3.62,Geothermal Production Managers
11-3051.03,2.A.1.a,Reading Comprehension,IM,3.88,Biofuels Production Managers
11-3051.03,2.A.1.b,Active Listening,IM,3.75,Biofuels Production Managers
11-3051.03,2.A.1.c,Writing,IM,3.50,Biofuels Production Managers
11-3051.03,2.A.1.d,Speaking,IM,3.62,Biofuels Production Managers
11-3051.03,2.A.1.e,Mathematics,IM,3.00,Biofuels Production Managers
11-3051.03,2.A.1.f,Science,IM,3.00,Biofuels Production Managers
11-3051.03,2.A.2.a,Critical Thinking,IM,3.88,Biofuels Production Managers
11-3051.03,2.A.2.b,Active Learning,IM,3.25,Biofuels Production Managers
11-3051.03,2.A.2.c,Learning Strategies,IM,3.38,Biofuels Production Managers
11-3051.03,2.A.2.d,Monitoring,IM,3.75,Biofuels Production Managers
11-3051.03,2.B.1.a,Social Perceptiveness,IM,3.38,Biofuels Production Managers
11-3051.03,2.B.1.b,Coordination,IM,3.62,Biofuels Production Managers
11-3051.03,2.B.1.c,Persuasion,IM,3.12,Biofuels Production Managers
11-3051.03,2.B.1.d,Negotiation,IM,3.00,Biofuels Production Managers
11-3051.03,2.B.1.e,Instructing,IM,3.25,Biofuels Production Managers
11-3051.03,2.B.1.f,Service Orientation,IM,3.25,Biofuels Production Managers
11-3051.03,2.B.2.i,Complex Problem Solving,IM,3.38,Biofuels Production Managers
11-3051.03,2.B.3.a,Operations Analysis,IM,2.12,Biofuels Production Managers
11-3051.03,2.B.3.b,Technology Design,IM,1.88,Biofuels Production Managers
11-3051.03,2.B.3.c,Equipment Selection,IM,1.25,Biofuels Production Managers
11-3051.03,2.B.3.d,Installation,IM,1.00,Biofuels Production Managers
11-3051.03,2.B.3.e,Programming,IM,2.12,Biofuels Production Managers
11-3051.03,2.B.3.g,Operations Monitoring,IM,3.00,Biofuels Production Managers
11-3051.03,2.B.3.h,Operation and Control,IM,3.12,Biofuels Production Managers
11-3051.03,2.B.3.j,Equipment Maintenance,IM,1.50,Biofuels Production Managers
11-3051.03,2.B.3.k,Troubleshooting,IM,2.25,Biofuels Production Managers
11-3051.03,2.B.3.l,Repairing,IM,1.12,Biofuels Production Managers
11-3051.03,2.B.3.m,Quality Control Analysis,IM,2.62,Biofuels Production Managers
11-3051.03,2.B.4.e,Judgment and Decision Making,IM,3.50,Biofuels Production Managers
11-3051.03,2.B.4.g,Systems Analysis,IM,3.25,Biofuels Production Managers
11-3051.03,2.B.4.h,Systems Evaluation,IM,3.00,Biofuels Production Managers
11-3051.03,2.B.5.a,Time Management,IM,3.50,Biofuels Production Managers
